date,open,high,low,close,volume
7/10/2019,349.38,349.91,342.78,347.2,595659
7/11/2019,348,349.95,346.155,346.98,537158
7/12/2019,348,357.275,347.27,356.39,651431
7/13/2019,,,,,
7/14/2019,,,,,
7/15/2019,356.97,361.27,354.3001,355.68,741664
7/16/2019,356.57,361.85,355.61,360.54,1409531
7/17/2019,361.52,368.83,361.52,366.39,713716
7/18/2019,363.55,368.72,363.55,366.21,518659
7/19/2019,365.19,367.01,356.45,357,574627
7/20/2019,,,,,
7/21/2019,,,,,
7/22/2019,357.79,359.8,351.09,352.95,550264
7/23/2019,354,354.11,349.98,351.99,648404
7/24/2019,351.99,353.17,348.75,352.94,532145
7/25/2019,353.73,359.74,352,354.62,486877
7/26/2019,355.72,356.045,349.56,353.88,497649
7/27/2019,,,,,
7/28/2019,,,,,
7/29/2019,352.67,353.195,341.4,346.13,815667
7/30/2019,345.03,350.45,342.1516,348.63,579725
7/31/2019,347.62,354,344.365,349.25,521277
8/1/2019,348.73,352.08,341.895,345.51,683861
8/2/2019,346.24,348.57,334.16,337.02,811059
8/3/2019,,,,,
8/4/2019,,,,,
8/5/2019,331.98,331.98,326.34,330.14,728400
8/6/2019,330.37,340.95,329,340.28,688204
8/7/2019,337.22,344.36,336.7,343.68,756093
8/8/2019,345.18,355.36,344.76,353.04,588157
8/9/2019,351.49,353.3994,345,346.7,522708
8/10/2019,,,,,
8/11/2019,,,,,
8/12/2019,345.91,345.91,332.68,336.51,759225
8/13/2019,334.31,348.315,333.3344,341.2,576810
8/14/2019,330.06,332.2,320.165,321,1249274
8/15/2019,320.74,324.865,315.49,320.44,990467
8/16/2019,323.52,327.89,319.26,322.03,573548
8/17/2019,,,,,
8/18/2019,,,,,
8/19/2019,327.43,328.765,322.45,325.25,812589
8/20/2019,325.17,328.28,320.51,323.08,475818
8/21/2019,327.24,331.486,326.81,328.12,521112
8/22/2019,328.54,338.5,328.54,334.87,755990
8/23/2019,330.64,332.37,321.2425,322.1,1100266
8/24/2019,,,,,
8/25/2019,,,,,
8/26/2019,327,331.99,324.54,330.22,1008562
8/27/2019,333.16,334.7999,323.6,323.77,1001709
8/28/2019,323.77,331.45,321.16,330.38,748079
8/29/2019,337.5,342,333.09,337.45,3171999
8/30/2019,252.81,254.499,235.76,237.73,16116168
8/31/2019,,,,,
9/1/2019,,,,,
9/2/2019,,,,,
9/3/2019,234.05,244.21,231.02,237.41,5435457
9/4/2019,238,239.86,228.2,228.76,4028313
9/5/2019,229.03,237.85,227.71,236.71,3264312
9/6/2019,237.84,239.24,233.03,233.1,2026045
9/7/2019,,,,,
9/8/2019,,,,,
9/9/2019,233.74,234.17,226.03,226.16,2181315
9/10/2019,225.5,233.17,225.28,231.42,2241474
9/11/2019,231.68,233.88,227.26,228.15,1496657
9/12/2019,229.06,229.3599,225.12,226.16,1872456
9/13/2019,227.6,227.95,225.53,226.86,1127024
9/14/2019,,,,,
9/15/2019,,,,,
9/16/2019,226.26,230.12,224.6557,225.45,1361659
9/17/2019,225.69,235.09,225.15,233.85,2217206
9/18/2019,233.74,233.74,227.38,229.34,1685239
9/19/2019,229.6,232.7,228.61,230.07,1105848
9/20/2019,229.79,232.26,227.65,228.75,2013240
9/21/2019,,,,,
9/22/2019,,,,,
9/23/2019,229.55,239.92,229.27,237.31,2382930
9/24/2019,237.89,241.3,235.2949,239.48,2325962
9/25/2019,238.75,239.425,233.2786,235.54,1421394
9/26/2019,236.4,238.53,234.75,236.31,1190741
9/27/2019,238.14,246.46,237.4,244.4,2107582
9/28/2019,,,,,
9/29/2019,,,,,
9/30/2019,245.58,251.76,245,250.65,2335643
10/1/2019,253.45,267.25,253.01,265.99,4329279
10/2/2019,263.31,264,256.89,262.79,2495100
10/3/2019,263.37,265.21,250.65,257.43,2261053
10/4/2019,257.71,258.0937,250.26,250.6,1724765
10/5/2019,,,,,
10/6/2019,,,,,
10/7/2019,250.25,250.98,242.32,242.75,2308657
10/8/2019,240.06,240.99,235.2,237.03,3531666
10/9/2019,238.14,240.67,235.6701,238.04,1494676
10/10/2019,237.65,242.3,237.0228,241.75,1144269
10/11/2019,245.41,249.55,244.115,248.46,1246627
10/12/2019,,,,,
10/13/2019,,,,,
10/14/2019,247.07,249.39,245.8,246.57,768291
10/15/2019,247.01,249.19,244.25,245.4,724072
10/16/2019,245.71,247.7299,243.51,244.98,723055
10/17/2019,244.97,251.67,244.97,248.1,1153722
10/18/2019,246.8,247.2385,239.8,239.92,1307451
10/19/2019,,,,,
10/20/2019,,,,,
10/21/2019,240.57,241.04,235.24,235.3,1673405
10/22/2019,236.26,240.38,236.26,236.91,1001014
10/23/2019,237.41,238.24,231.08,237.87,956899
10/24/2019,237.77,240.85,236.27,238.93,889662
10/25/2019,238.38,242.475,237.73,240.9,659343
10/26/2019,,,,,
10/27/2019,,,,,
10/28/2019,240,246.6,240,241.74,1159825
10/29/2019,242.08,243.98,237.37,242.11,908754
10/30/2019,241.76,241.77,238.18,240.25,593305
10/31/2019,239.96,240.25,229.79,233.15,2443196
11/1/2019,235.16,235.4699,232.9,233.11,1533565
11/2/2019,,,,,
11/3/2019,,,,,
11/4/2019,233.95,237.5799,232.09,237.19,1890520
11/5/2019,237.51,247.64,237.51,245.42,1517161
11/6/2019,246.11,246.75,241.35,243.99,627044
11/7/2019,246.59,248.88,243.45,243.77,763208
11/8/2019,242.23,243.2,238.3,239.29,852814
11/9/2019,,,,,
11/10/2019,,,,,
11/11/2019,238.78,243.68,238.78,241.96,611967
11/12/2019,241.16,246.1,239.74,243.97,867457
11/13/2019,241.99,245.14,238.6429,244.04,582441
11/14/2019,244.95,245.6647,241.35,242.87,710244
11/15/2019,243.14,246.73,240.13,246.3,872448
11/16/2019,,,,,
11/17/2019,,,,,
11/18/2019,245.47,245.99,242.76,244.33,810438
11/19/2019,243.79,243.85,238.28,239.6,1111997
11/20/2019,236.83,236.95,231.97,234.29,1764634
11/21/2019,234.35,237.635,226.71,228.49,2393018
11/22/2019,229,231.95,227.13,228.86,1853947
11/23/2019,,,,,
11/24/2019,,,,,
11/25/2019,227.81,231.5123,222,231.21,2191263
11/26/2019,231.13,236.8522,231.13,235.97,1555605
11/27/2019,237.47,242.43,233.475,233.98,1405634
11/28/2019,,,,,
11/29/2019,234.36,236.51,232.821,233.86,661149
11/30/2019,,,,,
12/1/2019,,,,,
12/2/2019,233.37,237.185,232.617,236.27,1144320
12/3/2019,235.24,238.11,234.26,237.1,1126341
12/4/2019,238.49,242.45,237.51,239.425,1354847
12/5/2019,241.1,244.2764,234.69,236.02,3064414
12/6/2019,256.86,269.89,254.4,262.2,6790548
12/7/2019,,,,,
12/8/2019,,,,,
12/9/2019,260.39,260.84,252.52,252.64,2738436
12/10/2019,251.7,252.73,248.58,250.37,1739950
12/11/2019,250.27,251.79,245.92,251.64,1171937
12/12/2019,252.51,259.62,250.91,258.87,1209674
12/13/2019,259.4,260.22,253.4,253.5,993261
12/14/2019,,,,,
12/15/2019,,,,,
12/16/2019,254.53,255.84,248.35,249.1,1025738
12/17/2019,249,256.08,248.8,255.96,1043967
12/18/2019,256.22,256.486,249,250.07,1320087
12/19/2019,251.42,251.8794,247.05,250.69,1126346
12/20/2019,251.18,251.18,247.56,250.5,1984079
12/21/2019,,,,,
12/22/2019,,,,,
12/23/2019,252.05,253.5499,250.84,253.02,996702
12/24/2019,253.22,257.69,252.22,252.49,534412
12/25/2019,,,,,
12/26/2019,253,255.49,248.7818,251.33,776791
12/27/2019,252.62,255.62,251.75,253.17,744629
12/28/2019,,,,,
12/29/2019,,,,,
12/30/2019,253.18,254.05,249.7098,251.35,652901
12/31/2019,251.29,253.7,250.31,253.14,773817
1/1/2020,,,,,
1/2/2020,254.32,254.8289,250.6456,254.55,1160371
1/3/2020,252.28,252.48,249.22,250.17,921546
1/4/2020,,,,,
1/5/2020,,,,,
1/6/2020,248.71,251.09,246.74,250.95,880606
1/7/2020,250.41,254.84,250.01,253.09,1161814
1/8/2020,252.45,259.1759,252.45,258,1123486
1/9/2020,259.67,266.3218,259.395,263.5,1580517
1/10/2020,264.18,267.3,262.44,267.28,1454140
1/11/2020,,,,,
1/12/2020,,,,,
1/13/2020,269.24,279.45,269.05,275.7,1868618
1/14/2020,276.35,283.16,276.1718,282.62,1480462
1/15/2020,282.63,284.06,275.8001,276.2,1469102
1/16/2020,277.99,280.16,276.35,277,715292
1/17/2020,278,278.19,271.18,272.89,805475
1/18/2020,,,,,
1/19/2020,,,,,
1/20/2020,,,,,
1/21/2020,272.89,276.84,269.75,272.01,1089590
1/22/2020,273.38,276.19,272.5,273.92,1068294
1/23/2020,273.73,274.39,268.93,272.2,904451
1/24/2020,272.26,275.24,270.87,272.98,786360
1/25/2020,,,,,
1/26/2020,,,,,
1/27/2020,267.36,276.51,266.21,273.7,837826
1/28/2020,275,277.26,271.78,273.87,636127
1/29/2020,274.5,275.69,271.11,273.98,476980
1/30/2020,270.55,275,270.15,274.49,621514
1/31/2020,274.27,274.27,266.7375,267.91,730840
2/1/2020,,,,,
2/2/2020,,,,,
2/3/2020,273,280,272.16,274.96,947958
2/4/2020,277.52,279.88,272.86,273.52,957657
