date,open,high,low,close,volume
4/26/2010,25.46,25.76,24.73,24.97,268300
4/27/2010,22.87,23.65,21.661,22.75,1543000
4/28/2010,23.31,23.72,22.86,22.98,407900
4/29/2010,23.26,24.1,23.24,24.08,305000
4/30/2010,24.15,24.75,23.09,23.12,353500
5/3/2010,23.47,24.55,23.3,23.93,309600
5/4/2010,23.74,23.77,22.83,23.01,254700
5/5/2010,22.64,23.13,22.01,22.5,270700
5/6/2010,22.48,22.77,20.71,21.99,430000
5/7/2010,21.95,22.47,21.14,21.24,285300
5/10/2010,22.66,23,22.2,22.82,353200
5/11/2010,22.68,24.09,22.51,23.4,287300
5/12/2010,23.58,25.04,23.33,24.7,299400
5/13/2010,24.94,25.395,23.96,24.18,476300
5/14/2010,23.88,24.23,23.5,23.74,240700
5/17/2010,23.96,24.75,23.64,23.76,693900
5/18/2010,23.93,24.5,23.47,23.5,195600
5/19/2010,23.31,23.97,22.91,23.51,203300
5/20/2010,22.85,22.9662,22.1,22.16,313300
5/21/2010,21.7,23.83,21.35,23.32,422500
5/24/2010,23.33,24.07,23.33,23.55,244100
5/25/2010,22.71,23.09,22,22.86,464200
5/26/2010,23.18,24.09,22.79,23.62,759700
5/27/2010,24.32,24.78,23.24,24.59,317200
5/28/2010,25.25,26,24.81,25.58,636300
6/1/2010,25.41,25.98,24.75,24.75,487900
6/2/2010,24.82,25.09,22.86,23.59,1154600
6/3/2010,23.55,24.1399,23.17,23.9,482500
6/4/2010,23.7,23.9,22.73,23.16,781100
6/7/2010,23.4,23.48,21.57,22.23,925800
6/8/2010,22.28,22.52,21.25,21.42,577600
6/9/2010,21.6,22.19,21.24,21.9,930300
6/10/2010,22.19,22.6,21.92,22.4,849200
6/11/2010,22.67,24.87,22.62,24.68,5334600
6/14/2010,24.75,24.8899,23.75,24.53,1084400
6/15/2010,25.18,25.37,24.81,25.12,889300
6/16/2010,25.04,26.5,24.86,25.85,1434600
6/17/2010,26.13,26.46,24.86,25.8,677800
6/18/2010,25.97,26.49,25.83,26.18,781800
6/21/2010,26.49,26.75,25.13,25.55,864400
6/22/2010,25.53,25.87,24.9101,25.05,702000
6/23/2010,25,25.21,24.46,24.965,506100
6/24/2010,24.75,24.808,24.1,24.42,564800
6/25/2010,24.47,24.92,23.86,24.92,897500
6/28/2010,24.93,26.03,24.92,25.82,727000
6/29/2010,25.26,25.26,23.81,24.04,669800
6/30/2010,23.97,24.48,23.42,23.655,479300
7/1/2010,23.75,23.99,22.68,23,1364600
7/2/2010,23.12,23.31,22.7903,23.08,488800
7/6/2010,23.3,23.88,22.02,22.21,933200
7/7/2010,22.22,23.46,22.06,23.35,789800
7/8/2010,23.61,23.73,22.61,22.97,539000
7/9/2010,22.95,23.54,22.5,23.51,281400
7/12/2010,23.44,23.48,22.51,23.09,412400
7/13/2010,23.49,23.93,23.045,23.89,437300
7/14/2010,23.74,23.74,22.78,23.6,391600
7/15/2010,23.56,23.56,22.73,23.3,378700
7/16/2010,23.03,23.06,22.59,22.77,564000
7/19/2010,22.9,23.06,22.51,22.9,495700
7/20/2010,22.66,23.24,22.23,23.15,445800
7/21/2010,23.31,23.31,22.45,22.86,321700
7/22/2010,23.27,24.17,23.07,24.12,477200
7/23/2010,24.08,24.76,23.85,24.74,423900
7/26/2010,24.83,25.5,24.65,25.43,444300
7/27/2010,25.55,25.8895,24.41,24.67,346400
7/28/2010,24.56,24.82,24.11,24.61,288400
7/29/2010,24.93,25.67,24.77,25.44,815300
7/30/2010,25.03,25.53,24.68,25.26,527900
8/2/2010,25.65,25.87,25.17,25.43,393800
8/3/2010,25.38,25.49,24.51,25.33,503300
8/4/2010,25.45,25.45,24.73,24.9,339700
8/5/2010,24.74,24.97,24.17,24.89,345400
8/6/2010,24.44,24.88,23.5601,24.79,482400
8/9/2010,24.9,25,24.43,24.71,308300
8/10/2010,24.45,24.66,23.96,24.09,364900
8/11/2010,23.5,23.9,22.84,22.95,495700
8/12/2010,22.52,23.25,22.11,22.97,265800
8/13/2010,22.81,23.045,22.06,22.18,449300
8/16/2010,22.14,22.93,21.8301,22.58,401800
8/17/2010,22.88,23.53,22.71,23.24,361200
8/18/2010,23.09,24.15,22.75,24.04,381300
8/19/2010,24.05,24.29,23.41,23.44,522600
8/20/2010,23.4,23.55,22.88,23.36,530000
8/23/2010,23.44,23.7,23.16,23.19,326400
8/24/2010,22.92,23.4,22.201,22.9625,364100
8/25/2010,22.69,23.65,22.69,23.58,266600
8/26/2010,23.74,23.97,23.13,23.27,385300
8/27/2010,23.64,23.98,23.21,23.71,309200
8/30/2010,23.52,23.79,23.21,23.535,615500
8/31/2010,23.56,23.56,22.45,22.7,769100
9/1/2010,22.93,23.22,20.67,22.26,3352200
9/2/2010,22.29,23.49,21.6,22.23,1406700
9/3/2010,25.23,26.47,24.3,26.3,3125700
9/7/2010,26.41,26.74,26.06,26.4,859700
9/8/2010,26.75,26.95,26.39,26.71,813700
9/9/2010,26.92,26.96,25.97,26.35,419400
9/10/2010,26.36,26.88,26.19,26.21,363800
9/13/2010,26.5,27.7,26.41,27.65,774900
9/14/2010,27.52,29.25,27.34,28.59,1039300
9/15/2010,28.4,28.56,27.87,28.01,445300
9/16/2010,27.89,28.15,27.5303,28.03,250700
9/17/2010,28.33,28.45,27.54,28.15,446300
9/20/2010,28.31,28.33,27.54,28.23,504900
9/21/2010,28.35,29.47,28.35,29.11,1023600
9/22/2010,29.05,29.13,27.77,27.94,627000
9/23/2010,27.62,28.37,27.51,27.66,534600
9/24/2010,28.1,28.94,28.0217,28.93,409900
9/27/2010,29.02,29.1634,28.6,28.64,385700
9/28/2010,28.81,29.47,28.09,29.35,623000
9/29/2010,29.39,30.19,28.96,29.82,732000
9/30/2010,29.99,29.99,29.01,29.2,483000
10/1/2010,29.2,29.54,28.81,29.35,380500
10/4/2010,29.53,29.63,28.26,28.41,634000
10/5/2010,28.79,29.3099,28.47,28.69,461200
10/6/2010,28.67,28.94,28.05,28.3,524300
10/7/2010,28.6,28.86,27.76,28.53,812000
10/8/2010,28.59,29.11,28.57,28.96,373300
10/11/2010,28.82,29.25,28.52,29.03,231300
10/12/2010,28.86,31,28.8,30.9,1571900
10/13/2010,31,31.56,30.33,30.88,797800
10/14/2010,30.33,30.51,29.61,30.42,697500
10/15/2010,30.78,31.05,30.225,31.01,479000
10/18/2010,31.18,31.73,31.1,31.66,500700
10/19/2010,31.15,31.65,30.52,30.8,470800
10/20/2010,30.89,31.47,30.64,30.72,320600
10/21/2010,30.85,31.58,30.61,30.89,312000
10/22/2010,30.92,31.22,30.5,31.07,236600
10/25/2010,31.23,32.5,31.19,32.1,434600
10/26/2010,31.83,32.6797,31.62,32.33,332300
10/27/2010,32.25,32.25,31.37,31.59,464100
10/28/2010,31.7,32.03,31.01,31.14,353900
10/29/2010,31,31.21,30.68,30.69,373400
11/1/2010,31.36,31.36,30.01,30.41,574600
11/2/2010,30.85,31.01,30.09,30.81,293200
11/3/2010,30.85,31.85,30.8,31.67,254200
11/4/2010,31.84,32.19,31.39,31.86,298400
11/5/2010,32.02,32.34,31.6518,32.3,206600
11/8/2010,32.33,33.5,32.2101,33.03,343800
11/9/2010,33.29,33.29,32.401,32.61,241100
11/10/2010,32.65,33,32.3541,33,164500
11/11/2010,32.62,32.89,32.32,32.75,188200
11/12/2010,32.43,32.74,31.82,31.98,316900
11/15/2010,32.01,32.2,31.51,31.8,159700
11/16/2010,31.49,31.73,30.51,31.57,369200
11/17/2010,31.39,31.86,31.0133,31.5,149900
11/18/2010,31.76,32.68,31.76,31.97,200200
11/19/2010,32.04,32.05,31.6401,31.95,305000
11/22/2010,31.95,32.87,31.29,32.68,429900
11/23/2010,32.27,33.5,32.24,33.48,410700
11/24/2010,33.76,35,33.59,34.47,663700
11/26/2010,34.44,35.05,34.33,34.99,163100
11/29/2010,34.37,35.55,34.2013,35.15,703000
11/30/2010,34.64,35.96,34.5,34.95,785000
12/1/2010,35.77,36.71,35.58,36.47,857500
12/2/2010,36.42,37.24,35.37,35.72,1628200
12/3/2010,34.37,35.5784,33.76,35.22,1773600
12/6/2010,35.16,36.04,33.63,34.08,1074700
12/7/2010,34.61,34.92,33.76,33.86,631000
12/8/2010,33.86,34.66,33.41,34.41,636700
12/9/2010,35.31,35.35,33.73,34.76,650300
12/10/2010,34.93,34.93,34.23,34.71,418900
12/13/2010,34.96,34.97,33.8,34.01,612300
12/14/2010,33.78,34.21,33.01,33.16,616900
12/15/2010,33,33.42,32.01,32.79,857500
12/16/2010,32.61,34.33,32.6,34.09,538000
12/17/2010,34.17,34.18,33.15,33.15,3264000
12/20/2010,33.29,33.8,33,33.03,615200
12/21/2010,33.47,33.59,32.99,33.41,298800
12/22/2010,33.37,34.7,33.13,34.49,692300
12/23/2010,34.56,34.97,34.5,34.74,356800
12/27/2010,34.74,34.84,33.75,34.15,297800
12/28/2010,34.19,34.34,33.62,33.96,135100
12/29/2010,33.99,34.42,33.81,34.27,125700
12/30/2010,34.36,34.91,34.11,34.34,158000
12/31/2010,34.24,34.57,33.63,34,219800
1/3/2011,34.13,34.5,33.69,34.32,392400
1/4/2011,34.48,34.8399,33.89,34.28,473900
1/5/2011,34.11,34.75,33.89,34.52,530500
1/6/2011,35.12,37.4822,35.1,37.18,1240700
1/7/2011,37.5,38.25,36.91,37.55,801600
1/10/2011,37.44,38,36.76,37.85,523600
1/11/2011,37.72,37.85,36.6312,37.17,667800
1/12/2011,37.5,37.77,37,37.09,260600
1/13/2011,37.22,37.35,36.83,37.12,263400
1/14/2011,37.17,37.49,36.81,37.06,577500
1/18/2011,36.9,37.21,36.2,36.45,527200
1/19/2011,36.52,36.65,35.6,35.72,618700
1/20/2011,35.37,36.94,35.37,36.12,535300
1/21/2011,36.38,36.83,35.8,35.87,350400
1/24/2011,35.81,36.24,35.5,36.09,260700
1/25/2011,35.81,36.33,35.41,36.05,276300
1/26/2011,36.17,36.78,35.45,36.65,374800
1/27/2011,36.68,37.16,36.24,37.06,367100
1/28/2011,37.12,37.12,36.07,36.73,547000
1/31/2011,36.9,37.26,36.13,37.04,571600
2/1/2011,37.1,38.76,36.84,37.94,571600
2/2/2011,37.9,37.98,36.785,36.91,466000
2/3/2011,36.99,39.76,36.99,38.95,1102800
2/4/2011,39.31,40.34,38.99,40.07,769500
2/7/2011,40.49,40.63,40,40.39,426500
2/8/2011,40.22,41.24,40.01,41.2,291800
2/9/2011,40.92,41.82,40.4301,41.21,497300
2/10/2011,41.03,41.95,40.65,41.54,254300
2/11/2011,41.36,42.63,41.33,42.59,287600
2/14/2011,42.8,43.83,42.7,42.99,359200
2/15/2011,42.73,42.76,41.7,42.32,394900
2/16/2011,42.38,43.9,42.38,43.1,560000
2/17/2011,43.17,43.445,42.55,43.32,363700
2/18/2011,43.61,44.06,43.15,43.46,441200
2/22/2011,43.25,43.99,42.43,42.55,684800
2/23/2011,42.36,43.2399,40.06,41.03,759000
2/24/2011,40.96,42.58,40.49,41.18,542400
2/25/2011,41.34,43.43,41.34,42.97,397900
2/28/2011,43.08,43.3698,41.52,41.73,478500
3/1/2011,41.4,41.86,40.55,41.05,581900
3/2/2011,40.84,41.74,40.25,41.1,438800
3/3/2011,41.62,42.68,41.12,42.25,374600
3/4/2011,42.11,42.22,41.08,41.98,582800
3/7/2011,42.99,43.16,40.48,41.27,707200
3/8/2011,41.25,42.21,40.66,41.87,520200
3/9/2011,41.66,42.28,41,41.13,705300
3/10/2011,40.7,42.57,40.3401,42.11,1210000
3/11/2011,43.02,47.55,43.02,45.772,3042800
3/14/2011,45.68,47.2,45.68,46.95,1068400
3/15/2011,45.45,47.85,44.18,47.19,1074900
3/16/2011,46.7,47.93,45.63,46.2,978100
3/17/2011,47,47.48,45.81,46.42,545200
3/18/2011,47.5,47.53,45.69,46.77,1842600
3/21/2011,46.91,47.93,46.19,47.25,578200
3/22/2011,47.25,47.42,46.39,46.47,431300
3/23/2011,46.55,47.5295,45.98,47.27,549900
3/24/2011,47.47,48.43,47.02,47.835,492900
3/25/2011,47.83,48.45,47.54,47.65,325300
3/28/2011,48.45,48.67,47.51,47.94,325900
3/29/2011,47.65,48.135,47.34,47.79,508000
3/30/2011,48,48.88,47.75,48.71,291200
3/31/2011,48.71,48.84,47.95,48.13,266900
4/1/2011,48.6,48.87,47.85,48.45,549000
4/4/2011,48.63,48.78,47.65,48.28,290800
4/5/2011,48.15,49.95,48.15,49.81,622000
4/6/2011,49.92,50.15,49.01,49.85,344800
4/7/2011,49.56,51.46,49.21,51.1,996800
4/8/2011,51.72,51.72,50.1,50.69,386400
4/11/2011,51.2,51.82,50.69,51.12,576600
4/12/2011,50.87,51.72,50.42,50.51,503900
4/13/2011,50.8,50.95,49.3,49.8,441700
4/14/2011,49.45,50.025,49.01,49.59,555400
4/15/2011,49.47,50.43,49.04,50.07,551100
4/18/2011,49.84,50.41,48.62,50.12,430800
4/19/2011,49.94,50.446,49.06,49.78,336400
4/20/2011,50.51,53.11,50.51,53.02,743200
4/21/2011,53.8,53.99,52.32,52.88,423400
4/25/2011,53.29,53.89,51.96,52.72,347000
4/26/2011,52.74,53.17,52.25,52.57,557100
4/27/2011,52.6,53.08,51.75,52.91,326800
4/28/2011,52.91,53.22,52.121,52.81,217000
4/29/2011,52.95,53.37,52.34,53.19,294000
5/2/2011,53.69,53.97,52.75,53.36,412700
5/3/2011,53.11,53.36,51.73,52.4,359300
5/4/2011,52.29,53.54,52,53.07,642300
5/5/2011,53.15,54.22,52.15,53.13,659300
5/6/2011,53.47,55.7,53.22,53.77,603000
5/9/2011,53.99,54.82,53.5,54.57,224000
5/10/2011,54.72,55.44,54.15,55.05,371500
5/11/2011,55.1,55.25,53.528,54.3,317700
5/12/2011,54.2,55.95,53.41,55.91,400000
5/13/2011,56.11,56.87,54.94,55.51,427600
5/16/2011,55.51,56,53.33,53.35,492900
5/17/2011,52.9,53.19,50.99,52.23,661900
5/18/2011,52.33,53.95,52.25,53.77,432000
5/19/2011,53.75,54.1,53.2,53.45,496200
5/20/2011,53.2,53.28,51.43,52.5,690300
5/23/2011,51.49,52.882,50.43,52.41,646000
5/24/2011,52.51,52.76,51.77,52.05,445700
5/25/2011,51.76,53.18,51.55,52.83,280000
5/26/2011,52.97,55.17,52.84,54.55,469400
5/27/2011,54.82,55.29,54.41,55.25,306300
5/31/2011,56.26,57.17,55.3,55.98,1317300
6/1/2011,56.22,56.6999,54,54.12,842600
6/2/2011,53.92,53.9301,50.51,50.59,1406300
6/3/2011,49.99,51.61,48.68,51.06,1426700
6/6/2011,51.34,52.1,49.6,49.7,842700
6/7/2011,49.99,50.5,49.34,49.61,1416800
6/8/2011,56.33,56.83,53.1,55.9,3945000
6/9/2011,55.94,57.25,55.186,57.05,1179600
6/10/2011,56.59,57.19,55.64,56.16,943900
6/13/2011,56.16,58.22,55.51,57.75,1258800
6/14/2011,58.42,59.35,58.15,59.31,1233000
6/15/2011,58.63,59.4,56.9,57.03,1070900
6/16/2011,57.16,58.2,56.03,56.88,893200
6/17/2011,57.24,57.96,56.72,57.42,1093300
6/20/2011,57.16,59.01,57.02,58.74,816500
6/21/2011,59.3,62.39,59,62.08,1366600
6/22/2011,61.66,62.69,61.05,61.49,867700
6/23/2011,60.74,62.83,60.25,62.58,913100
6/24/2011,63.04,63.05,61.9,62.82,4003400
6/27/2011,63.66,64.85,62.53,63.17,976300
6/28/2011,63.68,64.5275,63.25,64.19,746000
6/29/2011,64.56,64.89,62.933,63.35,610800
6/30/2011,63.35,65.27,63.31,64.58,644300
7/1/2011,64.79,65.35,64.12,65.18,520700
7/5/2011,65.18,67.03,65.0759,66.82,686800
7/6/2011,66.68,67.21,65.59,67.09,804000
7/7/2011,67.85,68.8,66.52,66.69,699900
7/8/2011,65.88,68.74,64,68.7,1059600
7/11/2011,68.42,68.44,64.83,64.96,896400
7/12/2011,64.1,65.65,62.79,64.29,964600
7/13/2011,64.86,66.33,64.5,64.87,531900
7/14/2011,65,65.79,63,63.33,591600
7/15/2011,63.98,64.33,62.18,64.31,583300
7/18/2011,64.01,64.2,62.92,63.73,437000
7/19/2011,63.98,66.131,63.98,65.75,521200
7/20/2011,66.36,66.43,64.64,65.31,612600
7/21/2011,65.88,67.14,65.27,65.72,488800
7/22/2011,65.84,66.44,65.5,66.02,499000
7/25/2011,65.55,66.66,65,65.09,521300
7/26/2011,65.05,65.96,64.64,64.94,449700
7/27/2011,64.65,64.66,61.76,62.08,691100
7/28/2011,62.07,63.91,62,62.78,974700
7/29/2011,61.74,63.48,60.78,63.03,669100
8/1/2011,64.62,65.75,62.36,63.23,550300
8/2/2011,62.75,63.89,61.34,61.43,685500
8/3/2011,61.31,62.72,58.59,62.08,891600
8/4/2011,61.1,61.99,57.05,57.12,733300
8/5/2011,55.48,57.35,52.41,56.39,1388400
8/8/2011,52.56,53.16,48.99,50.49,1742800
8/9/2011,50.17,55.5138,49.51,55.48,1035500
8/10/2011,53.91,55.64,52.67,53.08,593800
8/11/2011,53.34,57.93,53.13,57.16,865600
8/12/2011,59.84,60.57,57.35,59.39,1071300
8/15/2011,60.02,60.938,56.6419,57.71,852400
8/16/2011,56.77,57.44,55.36,55.56,858900
8/17/2011,55.97,56.37,52.37,53.31,980700
8/18/2011,51.61,51.6701,49.5,50.08,1008400
8/19/2011,49.09,52.41,48.67,49.6,1111700
8/22/2011,49.67,50.5,48.44,48.89,1073200
8/23/2011,48.94,52.79,48.28,52.69,986800
8/24/2011,52.68,54.51,52,54.26,718900
8/25/2011,54.73,55.97,53.19,53.48,945900
8/26/2011,53.2,56.66,51.71,56.48,761200
8/29/2011,57.78,59.45,57,58.97,609700
8/30/2011,58.83,59.56,57.27,57.59,717500
8/31/2011,58.13,59.91,57.9335,59.08,796400
9/1/2011,59.26,59.66,57.32,57.6,490700
9/2/2011,56.13,57.24,54.95,55.33,529200
9/6/2011,53.26,55.59,51.64,55.37,1216400
9/7/2011,56.39,57.25,55.6,56.8,626800
9/8/2011,56.59,60.2,56.03,59.76,1895300
9/9/2011,62.13,68.7,62.03,68.45,4659200
9/12/2011,68.95,71.26,67.95,70.93,2083100
9/13/2011,70.26,71.41,68.06,69.96,2050700
9/14/2011,69.95,70.63,67.9,69.95,1391600
9/15/2011,70.5,70.5,69,70.2,851700
9/16/2011,69.85,70.5,69.57,70.46,1047200
9/19/2011,69.78,74,69.129,72.86,1452400
9/20/2011,73.62,73.91,69.83,70.18,1016100
9/21/2011,70.39,71.85,67.98,68.06,690400
9/22/2011,66.29,67.61,64.58,66.88,777500
9/23/2011,66.56,68,65.63,66.96,589700
9/26/2011,67.26,69.24,65.62,69.12,408900
9/27/2011,70.27,71.87,69.7,70.02,771200
9/28/2011,70.18,71.19,67.24,67.34,455900
9/29/2011,68.67,68.99,63.31,66.12,932400
9/30/2011,65.28,65.5759,62.21,62.23,1139300
10/3/2011,61.25,64.05,60.28,61.32,821100
10/4/2011,60.27,63.02,58.71,62.93,1484300
10/5/2011,62.89,67.7,62.3885,66.68,2290800
10/6/2011,66.37,68,65.81,66.61,985800
10/7/2011,67.09,67.9,63.75,65.58,885800
10/10/2011,66.75,69.7,66.61,69.24,873900
10/11/2011,68.61,69.38,67.3028,68.35,732100
10/12/2011,69,70.679,67.3,67.77,1001400
10/13/2011,67.73,69.54,67.07,67.96,628700
10/14/2011,69.96,69.96,67.54,68.9,435300
10/17/2011,68.89,69.61,66.63,67.48,344100
10/18/2011,67.4,69.31,66.29,68.75,763300
10/19/2011,68.74,72.89,68.15,68.7,1308700
10/20/2011,69.18,70.02,66.7,67.88,661400
10/21/2011,67.89,70.38,67.6,68,889200
10/24/2011,68.66,71.74,68.01,70.93,1110300
10/25/2011,71,71.2,68.58,68.6,557400
10/26/2011,68.7,70.1862,66.38,67.6,867200
10/27/2011,69.96,70.07,65.6415,68.42,1034700
10/28/2011,68.17,69,66.46,67.53,473100
10/31/2011,66.75,68.79,64.03,67.29,733200
11/1/2011,65.66,71.7,65,70.33,1940100
11/2/2011,72.05,72.49,70.58,71.03,1080100
11/3/2011,72.11,72.12,70.01,71.26,928500
11/4/2011,70.91,75,70.1,74.24,1552800
11/7/2011,74.96,75.69,73.12,74,1234100
11/8/2011,74.9,75.4475,71.53,73.4,699800
11/9/2011,71.69,73,70.51,71.13,723500
11/10/2011,72.16,73.46,71.41,72.15,890100
11/11/2011,72.9,73.49,71.65,72.35,759800
11/14/2011,72.77,73.4,71.21,71.78,699400
11/15/2011,71.55,72.98,70.65,72.51,438300
11/16/2011,72.54,74.38,71.01,71.55,926200
11/17/2011,71.55,71.71,67.78,69.02,1053800
11/18/2011,70.97,70.98,66.89,67.54,1213500
11/21/2011,66.1901,66.884,64.33,66.26,849300
11/22/2011,66.3,67.4,64.93,66.49,765000
11/23/2011,65.91,66.86,64.91,65.97,588000
11/25/2011,65.54,65.98,64.41,64.6,263100
11/28/2011,67.2001,69.38,67.08,68.45,864600
11/29/2011,67.69,69.928,67.69,68.37,833300
11/30/2011,71.1,71.2415,68.5,69.63,2476400
12/1/2011,69.75,70.49,68,68.49,1990400
12/2/2011,70.48,74.79,70.1,74.19,3010300
12/5/2011,75.29,75.7,72.5,73.9,1325300
12/6/2011,73.59,74.09,72.08,72.93,742000
12/7/2011,72.5,74.19,71.26,73.13,898700
12/8/2011,72.68,73.26,71.5,72.13,633200
12/9/2011,72.86,74.34,71.7,74.06,769400
12/12/2011,73.33,73.54,71.75,72.76,714200
12/13/2011,72.95,73.75,69.71,70.62,775700
12/14/2011,69.98,70.1415,66.9,67.21,1321900
12/15/2011,67.81,68.43,66.17,66.72,811400
12/16/2011,66.79,68.199,66.11,67.01,877100
12/19/2011,67.63,68,64.7,64.91,966600
12/20/2011,65.66,67.469,65.12,66.97,653500
12/21/2011,66.71,67.64,65.04,65.87,412200
12/22/2011,65.88,66.39,64.01,64.16,918700
12/23/2011,63.97,66.34,62.94,66.26,642300
12/27/2011,65.33,66.32,64.36,65.51,757000
12/28/2011,65.29,65.49,63.92,64.09,407100
12/29/2011,64.11,65.06,64.05,64.67,353400
12/30/2011,64.18,65.27,64.0624,64.92,756100
1/3/2012,65.9,67.35,63.44,64.1,1224700
1/4/2012,63.85,67.47,63.59,66.37,1686200
1/5/2012,69.99,71.43,69.02,69.56,2247000
1/6/2012,69.74,70.92,69.25,69.52,616200
1/9/2012,69.56,70.65,69.11,69.93,631100
1/10/2012,70.7,70.75,68.52,70.46,830100
1/11/2012,69.97,73.78,69.97,71.78,1057200
1/12/2012,71.96,72,70.46,71.93,846500
1/13/2012,71.49,73.67,70.75,73.13,1051200
1/17/2012,74.46,74.95,73.62,74.13,785000
1/18/2012,74.37,75.83,73.93,75.75,816400
1/19/2012,76,77.83,75.8,77.39,891000
1/20/2012,77.25,77.76,75.9,76.26,601800
1/23/2012,76.84,77.75,75.771,76.9,694100
1/24/2012,76.45,77.45,76.31,77.38,454400
1/25/2012,77.45,79.14,77.07,78.8,627800
1/26/2012,79.49,79.64,75.97,76.69,593400
1/27/2012,76.55,77.68,75,77.31,442200
1/30/2012,76.99,77.6,76.07,77.27,599500
1/31/2012,77.51,77.86,75.9185,76.15,570600
2/1/2012,76.54,77.0564,75.6285,76.82,642600
2/2/2012,77.97,78.31,76.19,76.61,423900
2/3/2012,77.15,78.5,76.54,78.11,557400
2/6/2012,77.89,78.878,77.74,78.68,492300
2/7/2012,78.53,80.09,78.47,79.65,684900
2/8/2012,80.03,81.25,79.09,80.61,919000
2/9/2012,80.76,81.5,79.81,81.42,1191300
2/10/2012,80.62,81.18,79.75,80.84,867900
2/13/2012,81.71,82.36,80.89,82.05,618100
2/14/2012,82,83,81.66,82.8,549000
2/15/2012,83,84.48,82.65,83.53,955600
2/16/2012,83.84,84.46,82.91,84.17,702800
2/17/2012,84.11,84.46,82.51,82.56,341100
2/21/2012,82.77,83.56,81.28,82.06,396200
2/22/2012,81.04,82.9,80.5,82.57,815400
2/23/2012,83.13,84.02,82.35,83.4,502900
2/24/2012,83.28,83.44,81.61,81.94,408800
2/27/2012,81.69,84.11,81.51,83.81,460100
2/28/2012,83.76,84.16,82.33,83.88,561200
2/29/2012,83.9,83.9,82.54,83.24,370300
3/1/2012,83.19,85.91,83.01,85.31,972700
3/2/2012,85.42,85.62,84.06,85.15,463500
3/5/2012,86.12,87.9292,85.83,87.14,1005500
3/6/2012,86.4,86.9,84.79,85.85,761300
3/7/2012,86,88.679,86,87.92,909600
3/8/2012,88.98,90.36,87.56,89.272,1556100
3/9/2012,90.44,92,87.62,89.28,1585600
3/12/2012,89.45,89.89,88.19,88.46,741000
3/13/2012,88.74,90,88.28,90,790600
3/14/2012,90.2,90.28,89.06,89.46,543800
3/15/2012,89.93,90.9,88.61,90.37,767800
3/16/2012,89.65,90,88.37,88.58,753000
3/19/2012,88.41,89.63,88.01,89.6,820100
3/20/2012,89.26,91.01,89.05,90.61,684500
3/21/2012,90.76,92.33,90.39,92.07,713100
3/22/2012,91.55,93.88,90.81,93.59,843900
3/23/2012,93.49,93.78,92,93.55,738800
3/26/2012,94.28,94.7335,93.41,94.51,538100
3/27/2012,94.55,94.73,93.69,93.97,338600
3/28/2012,93.58,93.926,92.13,93.59,901400
3/29/2012,92.61,93.17,91.61,92.83,572700
3/30/2012,93.13,93.58,92.36,92.89,449300
4/2/2012,92.58,94.42,92.2601,93.92,440400
4/3/2012,93.93,95.62,93.7501,95.01,808100
4/4/2012,94.18,95.24,93.36,94.93,551800
4/5/2012,94.33,95.44,94.23,95.04,339300
4/9/2012,93.59,94.48,92.51,94.37,374500
4/10/2012,94,94.37,91.612,91.86,1223600
4/11/2012,92.56,94.1727,92.56,93.7,338100
4/12/2012,93.45,94.8,93.11,94.73,322000
4/13/2012,94.1,95,93.42,94.93,321500
4/16/2012,95.44,95.85,92.25,93.15,559200
4/17/2012,93.26,94.85,93.01,94.46,481400
4/18/2012,93.81,96.33,93.81,95.56,521500
4/19/2012,95.73,96.65,93.54,94.49,351100
4/20/2012,94.75,96.04,94.4,95.35,376300
4/23/2012,94.36,94.5634,93.205,93.53,396500
4/24/2012,93.71,93.71,85.78,87.15,2535600
4/25/2012,87.67,89.81,87.47,89.13,1092600
4/26/2012,89,90.53,88.122,89.53,591300
4/27/2012,90.02,91.54,88.9,89.62,742500
4/30/2012,89.19,89.91,87.5,88.18,436200
5/1/2012,87.95,90.65,87.71,89.08,418400
5/2/2012,88.72,91.49,88.505,91.33,572200
5/3/2012,91.4,92.1399,90.11,90.85,432000
5/4/2012,90.23,90.53,87.49,87.49,689000
5/7/2012,86.95,87.548,85.81,86.06,802300
5/8/2012,85.28,86.09,78.87,85,2578500
5/9/2012,83.34,84.9,82.87,84.27,1216400
5/10/2012,85.6588,86.87,84.8,86.06,4365200
5/11/2012,85.37,88.55,85.13,87.96,1138000
5/14/2012,87.23,88.68,86.33,87.34,881100
5/15/2012,87.36,89.91,86.7,87.51,932300
5/16/2012,87.9,90.85,87.63,90.31,1273800
5/17/2012,90.53,90.72,85.315,85.87,1276600
5/18/2012,86.17,87.12,84.28,85.32,1100000
5/21/2012,85.14,87.95,83.52,87.84,1155200
5/22/2012,87.93,90.72,87.5545,90.5,899100
5/23/2012,90.12,91.68,89.01,91.2,1365500
5/24/2012,91.93,92.09,90.03,90.93,887600
5/25/2012,91.33,91.88,89.92,90.95,591000
5/29/2012,91.72,91.95,89.45,91.24,1644900
5/30/2012,91.15,91.15,88.43,89.6,892300
5/31/2012,90.13,90.13,86.8916,89.37,3247700
6/1/2012,88.5,88.56,85.625,86.55,1026400
6/4/2012,86.44,86.65,84.2,86.29,798000
6/5/2012,86.48,87.49,85.01,87.38,1234300
6/6/2012,91.6,97.89,90.84,94.74,3538100
6/7/2012,96.07,97,92.88,93.33,1246600
